,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_batch_size,param_epochs,param_neurons,param_optimizer,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
38,333.107008298,34.4771914482,0.933950054849,0.939864302213,10,16,25,Adadelta,"{'epochs': 16, 'neurons': 25, 'optimizer': 'Adadelta', 'batch_size': 10}",59,0.933444680139,0.937499993003,0.934883713715,0.94048107859,0.933521770694,0.941611835047,13.1724327746,0.521856090245,0.000660946238875,0.00173438194047
39,320.044727961,35.9982750416,0.942618520465,0.963370334181,10,16,25,Adam,"{'epochs': 16, 'neurons': 25, 'optimizer': 'Adam', 'batch_size': 10}",13,0.942695611656,0.96196545446,0.942592823527,0.964021376248,0.942567126213,0.964124171835,2.63286114608,0.989010977692,5.55120213705e-05,0.000994286010446
40,316.206635316,35.5769720078,0.937761781389,0.948704762879,10,16,25,Adamax,"{'epochs': 16, 'neurons': 25, 'optimizer': 'Adamax', 'batch_size': 10}",35,0.940434273206,0.948293578652,0.936554020748,0.948396374974,0.936297050214,0.94942433501,2.97796745563,0.425711024789,0.00189264679665,0.00051054207159
41,328.473852634,35.8997526964,0.944100382946,0.970257670594,10,16,25,Nadam,"{'epochs': 16, 'neurons': 25, 'optimizer': 'Nadam', 'batch_size': 10}",5,0.945136829834,0.968749994939,0.944057554546,0.969777955772,0.943106764458,0.972245061072,3.96957303748,1.14783824869,0.000829323845612,0.00146662118511
42,266.486388365,42.1585383415,0.932236919225,0.940035628996,10,16,30,SGD,"{'epochs': 16, 'neurons': 30, 'optimizer': 'SGD', 'batch_size': 10}",70,0.933162012689,0.936574828676,0.933907226297,0.941611835133,0.929641518689,0.94192022318,3.14120213264,0.49156661916,0.00186027126826,0.00245039179709
43,336.128500621,41.1995976766,0.938070145724,0.948430640129,10,16,30,RMSprop,"{'epochs': 16, 'neurons': 30, 'optimizer': 'RMSprop', 'batch_size': 10}",30,0.939689059192,0.94839637479,0.936579717725,0.948293579081,0.937941660255,0.948601966515,2.91751561927,1.01587663862,0.00127263047171,0.000128208911738
44,354.802093665,40.9527784189,0.936776728435,0.948533436083,10,16,30,Adagrad,"{'epochs': 16, 'neurons': 30, 'optimizer': 'Adagrad', 'batch_size': 10}",42,0.938635480905,0.947882394527,0.936836688122,0.950041111902,0.934858016278,0.947676801821,2.25729238291,0.892066498468,0.0015427261853,0.00106938669974
45,353.312259992,42.6261382898,0.935491876713,0.941440508137,10,16,30,Adadelta,"{'epochs': 16, 'neurons': 30, 'optimizer': 'Adadelta', 'batch_size': 10}",52,0.935860201217,0.939761505781,0.935294866202,0.940995058915,0.935320562719,0.943564959716,2.7470098657,1.20402934351,0.000260655945607,0.00158437878813
46,346.93866237,41.5070846876,0.942078883012,0.964603887209,10,16,30,Adam,"{'epochs': 16, 'neurons': 30, 'optimizer': 'Adam', 'batch_size': 10}",15,0.943286643656,0.963096211248,0.943055370351,0.966282889945,0.93989463503,0.964432560434,3.93421418738,0.793340436708,0.00154737977919,0.001306584588
47,332.051512321,42.2793939908,0.939243643711,0.950657887915,10,16,30,Adamax,"{'epochs': 16, 'neurons': 30, 'optimizer': 'Adamax', 'batch_size': 10}",24,0.939586270978,0.950452295843,0.939920332282,0.95168584883,0.938224327874,0.949835519074,2.25422103704,0.413350242204,0.000733554279534,0.000769255539187
48,356.931338946,43.5579297543,0.944605757922,0.970840181555,10,16,30,Nadam,"{'epochs': 16, 'neurons': 30, 'optimizer': 'Nadam', 'batch_size': 10}",3,0.944828465545,0.968338810876,0.945856346832,0.971628284976,0.943132461389,0.972553448813,4.77995156865,1.37738986673,0.0011231167915,0.00180861337086
49,267.131572962,42.0279603004,0.932211222192,0.939316056326,10,16,35,SGD,"{'epochs': 16, 'neurons': 35, 'optimizer': 'SGD', 'batch_size': 10}",72,0.931568796739,0.936883216356,0.933341891596,0.940583874484,0.93172297824,0.940481078137,3.83325654501,1.4791796872,0.000801977954755,0.00172078945255
50,332.688705683,42.6002033552,0.9389181479,0.947985190543,10,16,35,RMSprop,"{'epochs': 16, 'neurons': 35, 'optimizer': 'RMSprop', 'batch_size': 10}",25,0.939149421514,0.945415289104,0.938918147872,0.950143907979,0.938686874315,0.948396374545,3.28796467491,0.652624767465,0.000188834103356,0.00195222323309
51,328.594896634,41.8303854465,0.937813175501,0.950212438452,10,16,35,Adagrad,"{'epochs': 16, 'neurons': 35, 'optimizer': 'Adagrad', 'batch_size': 10}",32,0.938018752204,0.94880755916,0.937145052594,0.950657888181,0.938275721705,0.951171868015,5.92967427266,0.991504551814,0.000483941797501,0.00101531873037
52,345.998368661,42.325415055,0.935885897882,0.942160080514,10,16,35,Adadelta,"{'epochs': 16, 'neurons': 35, 'optimizer': 'Adadelta', 'batch_size': 10}",48,0.936862385428,0.939864301919,0.935757412704,0.942536999459,0.935037895514,0.944078940163,4.828395203,1.2244300344,0.000750365329505,0.00174113847809
53,341.760219336,42.9452149073,0.942669914552,0.965152132545,10,16,35,Adam,"{'epochs': 16, 'neurons': 35, 'optimizer': 'Adam', 'batch_size': 10}",11,0.942875490877,0.962787822771,0.941899003605,0.966591277932,0.943235249173,0.966077296933,4.05209349603,0.8599627788,0.00056455544405,0.00168493613094
54,329.242431561,41.8989323775,0.939637664876,0.951069072163,10,16,35,Adamax,"{'epochs': 16, 'neurons': 35, 'optimizer': 'Adamax', 'batch_size': 10}",23,0.939509180063,0.94880755916,0.940100211381,0.95219982897,0.939303603184,0.952199828358,2.76955189598,1.49069593393,0.00033766592487,0.00159913117993
55,357.675336043,42.2287766139,0.94308963289,0.971696815388,10,16,35,Nadam,"{'epochs': 16, 'neurons': 35, 'optimizer': 'Nadam', 'batch_size': 10}",9,0.942618520764,0.970805915685,0.94354361383,0.970291936525,0.943106764075,0.973992593954,4.44240785015,1.67324411906,0.000377861882442,0.00163686551316
56,278.088822365,42.7421038946,0.933256235009,0.940001363453,10,16,40,SGD,"{'epochs': 16, 'neurons': 40, 'optimizer': 'SGD', 'batch_size': 10}",63,0.934446864488,0.936369236583,0.932853648071,0.941509038688,0.932468192468,0.942125815089,2.10365507028,0.820777123421,0.000856482310474,0.00258061523463
57,328.897207657,42.7017949422,0.940314353398,0.950555091961,10,16,40,RMSprop,"{'epochs': 16, 'neurons': 40, 'optimizer': 'RMSprop', 'batch_size': 10}",20,0.940511364289,0.948396374606,0.940074514297,0.950966276474,0.940357181609,0.952302624802,3.63018180938,0.578637985695,0.000180896233114,0.00162100836441
58,313.353327274,41.6568976243,0.937256406439,0.950109642395,10,16,40,Adagrad,"{'epochs': 16, 'neurons': 40, 'optimizer': 'Adagrad', 'batch_size': 10}",38,0.937710387762,0.949013151375,0.937864569462,0.952097032893,0.936194262092,0.949218742917,4.63878358742,1.30462283612,0.000753682497019,0.00140780152814
59,348.758191029,42.0533902645,0.935174946693,0.94178316183,10,16,40,Adadelta,"{'epochs': 16, 'neurons': 40, 'optimizer': 'Adadelta', 'batch_size': 10}",55,0.936219959781,0.93924752564,0.93619426226,0.942228611534,0.933110618038,0.943873348315,7.01287002429,0.92144513845,0.00145973848964,0.00191457182924
60,344.843370279,43.5850467682,0.943757755776,0.96597450106,10,16,40,Adam,"{'epochs': 16, 'neurons': 40, 'optimizer': 'Adam', 'batch_size': 10}",7,0.943492219746,0.963096211064,0.944777071553,0.967413646426,0.94300397603,0.967413645691,4.0976097301,0.730865797358,0.000747818592458,0.00203525837477
61,330.147543271,44.7493864695,0.940768334216,0.952816604984,10,16,40,Adamax,"{'epochs': 16, 'neurons': 40, 'optimizer': 'Adamax', 'batch_size': 10}",16,0.941744821736,0.950760684013,0.940408575807,0.954358545916,0.940151605105,0.953330585022,2.56308189495,1.31617631595,0.000698405036776,0.00151311691087
62,364.92369469,45.8260686398,0.944502969805,0.97210799937,10,16,40,Nadam,"{'epochs': 16, 'neurons': 40, 'optimizer': 'Nadam', 'batch_size': 10}",4,0.944057554462,0.968955586174,0.946293196449,0.972759041641,0.943158158503,0.974609370294,3.77884093339,0.463354361614,0.00131805711848,0.00235360868293
63,311.582093398,48.4083639781,0.93250245528,0.938836341511,10,16,45,SGD,"{'epochs': 16, 'neurons': 45, 'optimizer': 'SGD', 'batch_size': 10}",68,0.932673769133,0.93400492736,0.932905041994,0.940481078039,0.931928554714,0.942023019135,1.19085507661,0.791349658022,0.00041664787626,0.00347383722604
64,364.345570405,50.2411883672,0.940262959256,0.950383765329,10,16,45,RMSprop,"{'epochs': 16, 'neurons': 45, 'optimizer': 'RMSprop', 'batch_size': 10}",21,0.94079403154,0.947882394649,0.939894635122,0.951685848891,0.940100211105,0.951583052446,1.32236924024,1.34418484704,0.000384788859646,0.00176923396494
65,352.331828356,49.0818706354,0.938481298308,0.951445990969,10,16,45,Adagrad,"{'epochs': 16, 'neurons': 45, 'optimizer': 'Adagrad', 'batch_size': 10}",27,0.939586271162,0.950143907734,0.938712571445,0.953741769882,0.937145052319,0.950452295291,5.93479203971,0.765232698253,0.00100995142064,0.00162823551429
