,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_batch_size,param_epochs,param_neurons,param_optimizer,params,rank_test_score,split0_test_score,split0_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
63,340.516032934,63.3485999107,0.888680450089,0.888671868089,10,16,45,SGD,"{'epochs': 16, 'neurons': 45, 'optimizer': 'SGD', 'batch_size': 10}",48,0.888680450089,0.888671868089,0.0,0.0,0.0,0.0
64,389.330689192,60.3663349152,0.942053185979,0.954769730102,10,16,45,RMSprop,"{'epochs': 16, 'neurons': 45, 'optimizer': 'RMSprop', 'batch_size': 10}",20,0.942053185979,0.954769730102,0.0,0.0,0.0,0.0
65,371.611150026,62.5836670399,0.941076698959,0.957442427495,10,16,45,Adagrad,"{'epochs': 16, 'neurons': 45, 'optimizer': 'Adagrad', 'batch_size': 10}",29,0.941076698959,0.957442427495,0.0,0.0,0.0,0.0
66,412.403648138,63.5957489014,0.94398046321,0.952097033016,10,16,45,Adadelta,"{'epochs': 16, 'neurons': 45, 'optimizer': 'Adadelta', 'batch_size': 10}",6,0.94398046321,0.952097033016,0.0,0.0,0.0,0.0
67,404.678861856,62.6705291271,0.941950397444,0.972450652797,10,16,45,Adam,"{'epochs': 16, 'neurons': 45, 'optimizer': 'Adam', 'batch_size': 10}",22,0.941950397444,0.972450652797,0.0,0.0,0.0,0.0
68,389.258550882,61.4424929619,0.942849793946,0.962171046308,10,16,45,Adamax,"{'epochs': 16, 'neurons': 45, 'optimizer': 'Adamax', 'batch_size': 10}",17,0.942849793946,0.962171046308,0.0,0.0,0.0,0.0
69,437.035642862,63.978689909,0.945984831739,0.974712166372,10,16,45,Nadam,"{'epochs': 16, 'neurons': 45, 'optimizer': 'Nadam', 'batch_size': 10}",1,0.945984831739,0.974712166372,0.0,0.0,0.0,0.0
70,350.460580826,61.4272470474,0.644764233257,0.644736845725,10,16,50,SGD,"{'epochs': 16, 'neurons': 50, 'optimizer': 'SGD', 'batch_size': 10}",49,0.644764233257,0.644736845725,0.0,0.0,0.0,0.0
71,408.810033083,61.8654561043,0.943081067259,0.959189960868,10,16,50,RMSprop,"{'epochs': 16, 'neurons': 50, 'optimizer': 'RMSprop', 'batch_size': 10}",13,0.943081067259,0.959189960868,0.0,0.0,0.0,0.0
72,398.620102882,61.4982600212,0.943029673137,0.963096210941,10,16,50,Adagrad,"{'epochs': 16, 'neurons': 50, 'optimizer': 'Adagrad', 'batch_size': 10}",14,0.943029673137,0.963096210941,0.0,0.0,0.0,0.0
73,437.298998117,62.9707269669,0.94315815845,0.953330585574,10,16,50,Adadelta,"{'epochs': 16, 'neurons': 50, 'optimizer': 'Adadelta', 'batch_size': 10}",12,0.94315815845,0.953330585574,0.0,0.0,0.0,0.0
74,436.280272007,60.5103869438,0.944751374109,0.971628284609,10,16,50,Adam,"{'epochs': 16, 'neurons': 50, 'optimizer': 'Adam', 'batch_size': 10}",4,0.944751374109,0.971628284609,0.0,0.0,0.0,0.0
75,422.150840044,62.6962039471,0.943646401914,0.964740948298,10,16,50,Adamax,"{'epochs': 16, 'neurons': 50, 'optimizer': 'Adamax', 'batch_size': 10}",9,0.943646401914,0.964740948298,0.0,0.0,0.0,0.0
76,462.37884903,62.6344790459,0.944134645408,0.973992593893,10,16,50,Nadam,"{'epochs': 16, 'neurons': 50, 'optimizer': 'Nadam', 'batch_size': 10}",5,0.944134645408,0.973992593893,0.0,0.0,0.0,0.0
