"STATION","NAME","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1939-07",,"59","96","0","76.5","85.5","67.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1939-08",,"63","98","0","79.0","88.0","69.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1939-09",,"48","100","20","70.0","79.6","60.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1939-10",,"31","93","285","57.8","68.2","47.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1939-11",,"28","73","836","45.4","55.3","35.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1939-12",,"11","67","1659","38.5","46.0","31.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1940-01","0","5","51","2922","24.2","31.6","16.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1940-02","0","18","56","3796","34.9","42.3","27.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1940-03","0","18","67","4589","39.4","47.7","31.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1940-04","0","28","75","5071","48.9","58.0","39.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1940-05","57","43","93","5183","63.2","72.7","53.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1940-06","331","50","96","5188","74.0","83.9","64.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1940-07","759","59","101","0","78.8","88.4","69.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1940-08","1031","56","91","8","73.5","80.2","66.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1940-09","1178","43","94","57","68.2","77.4","59.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1940-10","1184","29","85","390","54.5","63.7","45.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1940-11","1184","25","75","944","46.5","54.8","38.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1940-12","1184","14","61","1696","40.7","48.9","32.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1941-01","0","18","59","2684","33.2","39.5","26.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1941-02","0","18","53","3585","32.8","40.2","25.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1941-03","0","16","68","4385","39.2","48.8","29.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1941-04","46","34","92","4629","58.4","69.8","47.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1941-05","190","39","100","4707","67.1","80.0","54.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1941-06","454","57","95","4715","73.5","82.5","64.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1941-07","838","62","104","0","77.4","86.2","68.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1941-08","1158","53","100","1","75.3","86.4","64.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1941-09","1390","45","100","21","72.0","83.4","60.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1941-10","1511","33","99","186","63.6","74.2","52.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1941-11","1511","28","73","643","49.8","60.4","39.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1941-12","1511","22","63","1392","40.8","47.9","33.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1942-01","0","6","62","2361","33.7","41.0","26.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1942-02","0","11","57","3254","33.1","40.0","26.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1942-03","0","29","73","3861","45.4","53.7","37.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1942-04","35","36","89","4122","57.5","68.5","46.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1942-05","172","46","95","4149","68.5","78.2","58.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1942-06","452","56","93","4153","74.2","83.1","65.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1942-07","896","64","100","0","79.3","89.0","69.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1942-08","1213","52","95","1","75.2","83.8","66.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1942-09","1435","38","92","56","70.5","80.7","60.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1942-10","1444","35","84","223","59.9","68.2","51.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1942-11","1444","27","75","750","47.5","55.9","39.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1942-12","1444","2","51","1730","33.4","39.7","27.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1943-01","0","16","61","2700","33.7","39.7","27.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1943-02","0","5","66","3490","36.8","45.0","28.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1943-03","0","12","81","4166","43.2","53.1","33.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1943-04","0","29","80","4635","49.4","59.1","39.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1943-05","104","43","89","4702","66.2","75.3","57.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1943-06","538","59","97","4703","79.4","88.4","70.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1943-07","952","54","95","0","78.3","87.3","69.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1943-08","1366","59","99","0","78.3","88.8","67.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1943-09","1507","43","94","56","67.8","77.4","58.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1943-10","1512","41","80","344","55.8","64.4","47.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1943-11","1512","27","68","924","45.7","53.9","37.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1943-12","1512","14","61","1824","36.0","44.1","27.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1944-01","0","15","69","2698","36.8","44.2","29.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1944-02","0","17","66","3523","36.5","43.7","29.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1944-03","0","20","69","4270","40.9","49.1","32.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1944-04","0","30","78","4656","52.1","61.7","42.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1944-05","173","49","91","4677","69.9","80.3","59.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1944-06","452","49","99","4687","74.0","83.6","64.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1944-07","890","62","96","0","79.1","89.0","69.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1944-08","1257","56","98","0","76.8","86.2","67.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1944-09","1453","51","94","27","70.6","78.4","62.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1944-10","1468","36","86","296","56.8","65.3","48.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1944-11","1468","28","69","836","47.0","54.1","39.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1944-12","1468","13","54","1809","33.6","40.2","27.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1945-01","0","10","51","2920","29.2","35.2","23.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1945-02","0","17","61","3699","37.2","44.3","30.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1945-03","27","32","89","4072","53.8","64.3","43.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1945-04","41","36","84","4298","57.9","67.6","48.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1945-05","105","43","88","4436","62.6","71.6","53.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1945-06","417","49","100","4462","74.5","84.4","64.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1945-07","779","55","99","0","76.7","84.3","69.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1945-08","1112","57","95","1","75.7","85.1","66.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1945-09","1350","51","91","25","72.2","80.3","64.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1945-10","1354","39","80","241","58.1","67.1","49.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1945-11","1357","26","76","739","48.5","56.7","40.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1945-12","1357","13","55","1743","32.6","38.0","27.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1946-01","0","14","64","2639","36.1","43.3","28.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1946-02","0","17","71","3421","37.1","44.6","29.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1946-03","0","29","77","3836","51.6","61.3","42.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1946-04","6","36","84","4155","54.6","64.2","44.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1946-05","97","43","88","4240","65.2","74.6","55.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1946-06","327","52","93","4261","72.0","81.8","62.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1946-07","690","58","95","0","76.7","86.2","67.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1946-08","931","54","92","3","72.7","81.0","64.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1946-09","1113","50","92","16","70.6","80.2","61.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1946-10","1154","44","85","162","61.6","70.8","52.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1946-11","1156","29","77","558","51.9","59.6","44.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1946-12","1156","20","69","1308","40.8","49.0","32.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1947-01","0","12","64","2082","40.0","47.2","32.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1947-02","0","8","53","3041","30.7","38.6","22.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1947-03","0","22","67","3836","39.3","46.8","31.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1947-04","18","35","83","4161","54.8","65.0","44.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1947-05","115","37","88","4292","63.9","74.0","53.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1947-06","312","51","92","4297","71.4","80.2","62.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1947-07","666","60","95","0","76.4","85.2","67.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1947-08","1082","60","97","0","78.4","87.0","69.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1947-09","1308","39","93","94","69.4","78.3","60.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1947-10","1361","38","88","189","63.7","72.9","54.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1947-11","1361","28","63","766","45.8","52.2","39.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1947-12","1361","21","57","1672","35.8","42.0","29.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1948-01","0","5","56","2805","28.4","34.5","22.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1948-02","0","9","66","3681","34.8","43.0","26.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1948-03","12","16","85","4279","46.1","55.7","36.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1948-04","16","34","79","4606","54.2","63.2","45.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1948-05","92","47","90","4701","64.4","73.0","55.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1948-06","347","54","97","4704","73.4","83.0","63.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1948-07","754","60","95","0","78.1","86.9","69.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1948-08","1092","58","101","0","75.9","85.2","66.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1948-09","1259","48","91","28","69.6","79.3","60.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1948-10","1272","36","81","311","56.3","63.8","48.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1948-11","1272","34","72","699","52.1","59.5","44.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1948-12","1272","14","66","1478","39.8","46.5","33.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1949-01","0","20","68","2220","41.1","48.0","34.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1949-02","0","22","72","2860","42.1","50.1","34.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1949-03","2","23","78","3470","45.4","53.9","36.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1949-04","7","36","83","3797","54.3","63.4","45.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1949-05","94","44","90","3878","65.2","74.9","55.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1949-06","412","53","96","3880","75.5","84.3","66.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1949-07","914","62","97","0","81.2","89.9","72.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1949-08","1306","57","99","0","77.7","86.0","69.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1949-09","1414","46","90","53","66.8","75.9","57.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1949-10","1481","39","87","166","63.5","71.4","55.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1949-11","1481","28","76","679","47.9","55.9","39.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1949-12","1481","21","64","1445","40.3","47.4","33.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1950-01","0","22","75","2051","45.4","54.2","36.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1950-02","0","15","53","2834","37.0","43.3","30.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1950-03","0","15","75","3605","40.1","48.8","31.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1950-04","0","24","76","4037","50.6","60.0","41.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1950-05","45","43","84","4148","62.9","71.0","54.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1950-06","294","53","95","4150","73.2","82.6","63.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1950-07","637","59","94","0","76.1","85.1","67.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1950-08","919","54","93","1","74.1","84.3","63.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1950-09","1007","40","90","91","64.9","72.9","57.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1950-10","1029","32","85","305","58.8","68.8","48.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1950-11","1042","15","86","883","46.1","56.7","35.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1950-12","1042","10","70","1865","33.3","40.8","25.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1951-01","0","15","71","2737","36.9","46.0","27.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1951-02","0","10","72","3534","36.5","45.3","27.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1951-03","0","24","70","4208","43.3","52.8","33.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1951-04","11","32","86","4555","53.8","64.6","43.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1951-05","67","39","89","4661","63.4","74.7","52.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1951-06","294","53","95","4679","72.0","81.9","62.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1951-07","674","59","96","0","77.3","88.1","66.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1951-08","978","50","96","1","74.8","85.8","63.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1951-09","1117","38","94","41","68.3","79.5","57.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1951-10","1161","40","92","244","59.9","69.8","49.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1951-11","1161","15","73","947","41.6","51.1","32.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1951-12","1161","5","74","1774","38.3","47.2","29.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1952-01","0","10","69","2597","38.4","47.0","29.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1952-02","0","20","59","3343","39.3","47.8","30.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1952-03","0","22","80","4075","41.4","50.2","32.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1952-04","22","31","87","4380","55.5","65.1","45.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1952-05","58","40","88","4501","62.3","72.4","52.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1952-06","363","50","99","4503","75.1","86.6","63.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1952-07","808","51","100","0","79.4","90.5","68.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1952-08","1116","48","92","1","74.9","84.5","65.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1952-09","1235","45","97","31","68.0","79.5","56.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1952-10","1242","26","85","405","53.1","65.5","40.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1952-11","1242","20","71","966","46.3","55.0","37.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1952-12","1242","16","59","1808","37.8","45.0","30.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1953-01","0","22","71","2614","39.0","47.1","30.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1953-02","0","19","73","3314","40.0","49.6","30.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1953-03","0","19","71","3918","45.5","54.5","36.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1953-04","7","32","89","4256","54.0","63.8","44.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1953-05","128","42","91","4293","67.7","77.5","57.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1953-06","405","50","95","4309","73.7","84.5","63.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1953-07","811","56","100","0","78.1","90.0","66.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1953-08","1139","53","102","0","75.6","87.2","63.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1953-09","1279","40","99","60","67.7","78.9","56.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1953-10","1281","33","81","292","57.6","70.0","45.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1953-11","1281","26","76","865","45.9","56.6","35.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1953-12","1281","15","67","1670","39.0","48.6","29.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1954-01","0","6","70","2663","33.0","42.3","23.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1954-02","0","9","76","3338","40.9","51.4","30.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1954-03","0","22","76","4054","41.9","52.2","31.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1954-04","11","28","82","4303","57.1","68.9","45.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1954-05","60","40","87","4484","60.8","70.6","51.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1954-06","287","48","99","4489","72.4","83.8","61.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1954-07","645","57","102","0","76.6","88.7","64.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1954-08","897","53","93","0","73.1","82.3","64.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1954-09","1077","43","97","26","70.1","81.5","58.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1954-10","1173","31","92","291","59.5","70.0","49.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1954-11","1173","25","68","939","43.4","52.1","34.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1954-12","1173","14","62","1871","35.0","43.3","26.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1955-01","0","6","61","2886","32.3","40.1","24.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1955-02","0","6","64","3742","34.4","44.6","24.2"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1955-03","0","18","79","4368","44.8","55.4","34.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1955-04","6","32","80","4650","55.8","65.8","45.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1955-05","91","39","90","4731","65.1","76.0","54.3"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1955-06","224","50","90","4760","68.4","78.3","58.6"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1955-07","726","61","99","0","81.2","90.9","71.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1955-08","1133","58","100","0","78.1","86.4","69.8"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1955-09","1266","45","88","36","68.2","76.5","59.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1955-10","1286","34","84","267","58.2","70.1","46.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1955-11","1286","13","77","923","43.1","53.1","33.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1955-12","1286","11","64","1968","31.3","39.6","22.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1956-01","0","14","58","2972","32.6","39.8","25.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1956-02","0","17","67","3736","38.7","47.6","29.7"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1956-03","0","16","71","4491","40.6","50.3","31.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1956-04","18","25","89","4911","51.6","62.7","40.5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1956-05","80","33","95","5088","61.2","73.2","49.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1956-06","307","51","97","5108","71.9","82.4","61.4"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1956-07","606","54","97","0","74.7","83.7","65.6"
